Donation_ID,Donor_ID,Food_Category,Quantity_KG,Donation_Date,Pickup_Location,Pickup_Time,Expiry_Hours,Status,Estimated_Meals,Status_Clean,NGO_ID,Delivery_Status,Claim_Date,Claim_Count,Total_Claimed_KG,Delivered_Claim_Count,Delivered_Quantity_KG,Average_Pickup_Delay_Min,Donor_Name,Donor_Type,City,NGO_Name,City_NGO,Service_Area,Beneficiaries_Served_Monthly,Volunteer_Count,Active,Month,Year
DON606861,DNR502611,Cooked Meals,16.04,2026-03-07,Hyderabad,Morning,13.6,Delivered,35,delivered,NGO707998,Delivered,2026-06-25,1.0,7.06,1.0,7.06,45.0,Donor 2612,Hotel,Kolkata,Community NGO 7999,Mumbai,Citywide,879.0,27.0,Yes,2026-03,2026
DON616893,DNR505773,Rice & Grains,22.49,2026-03-07,Kolkata,Night,19.0,Delivered,49,delivered,NGO705022,Requested,2026-03-09,1.0,19.43,0.0,0.0,37.0,Donor 5774,Grocery Store,Bengaluru,Community NGO 5023,Delhi NCR,South,2263.0,71.0,Yes,2026-03,2026
DON618412,DNR501800,Packaged Food,15.39,2026-03-07,Ahmedabad,Evening,14.4,Claimed,34,claimed,NGO700534,Delivered,2026-07-12,2.0,62.62,1.0,53.62,76.5,Donor 1801,Household,Jaipur,Community NGO 535,Hyderabad,North,2619.0,73.0,Yes,2026-03,2026
DON604160,DNR507180,Dairy,27.69,2026-03-07,Pune,Evening,25.0,Available,61,available,,No Claim,,0.0,0.0,0.0,0.0,,Donor 7181,Household,Ahmedabad,,,,,,,2026-03,2026
DON606702,DNR505879,Catering Surplus,17.84,2026-03-07,Delhi NCR,Morning,15.6,Delivered,39,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 5880,Hotel,Jaipur,,,,,,,2026-03,2026
DON616437,DNR501083,Cooked Meals,53.02,2026-03-07,Delhi NCR,Evening,12.9,Delivered,117,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 1084,Restaurant,Delhi NCR,,,,,,,2026-03,2026
DON617346,DNR502752,Packaged Food,16.41,2026-03-07,Remote,Evening,22.6,Delivered,36,delivered,NGO701208,Picked Up,2026-04-13,2.0,23.799999999999997,0.0,0.0,53.0,Donor 2753,Bakery,Jaipur,Community NGO 1209,Delhi NCR,Citywide,658.0,8.0,Yes,2026-03,2026
DON608910,DNR504948,Cooked Meals,22.39,2026-03-07,Remote,Afternoon,24.9,Delivered,49,delivered,NGO707722,Requested,2026-03-05,1.0,38.24,0.0,0.0,82.0,Donor 4949,Hotel,Chennai,Community NGO 7723,Chennai,Citywide,1829.0,42.0,Yes,2026-03,2026
DON608464,DNR501605,Cooked Meals,39.07,2026-03-07,Pune,Night,9.6,Delivered,86,delivered,NGO707878,Picked Up,2026-01-28,1.0,31.25,0.0,0.0,18.0,Donor 1606,Restaurant,Bengaluru,Community NGO 7879,Delhi NCR,North,2129.0,60.0,Yes,2026-03,2026
DON617356,DNR501968,Fruits & Vegetables,36.3,2026-03-07,Remote,Evening,24.7,Picked Up,80,picked up,NGO707015,Picked Up,2026-06-22,1.0,30.56,0.0,0.0,30.0,Donor 1969,Hotel,Chennai,Community NGO 7016,Jaipur,North,1138.0,38.0,Yes,2026-03,2026
DON616425,DNR506652,Cooked Meals,27.52,2026-03-07,Kolkata,Night,27.5,Picked Up,61,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 6653,Grocery Store,Kolkata,,,,,,,2026-03,2026
DON603737,DNR504737,Fruits & Vegetables,27.71,2026-03-07,Jaipur,Evening,12.5,Delivered,61,delivered,NGO709859,Delivered,2026-05-19,2.0,34.19,2.0,34.19,52.5,Donor 4738,Household,Mumbai,Community NGO 9860,Ahmedabad,Citywide,2959.0,74.0,No,2026-03,2026
DON604122,DNR502421,Dairy,27.85,2026-03-07,Chennai,Morning,25.3,Claimed,61,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 2422,Restaurant,Chennai,,,,,,,2026-03,2026
DON606028,DNR509455,Fruits & Vegetables,29.31,2026-03-07,Jaipur,Evening,11.0,Delivered,64,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 9456,Restaurant,Chennai,,,,,,,2026-03,2026
DON606024,DNR511966,Fruits & Vegetables,16.93,2026-03-07,Hyderabad,Afternoon,24.3,Expired,37,expired,NGO705300,Delivered,2026-07-29,2.0,52.81,2.0,52.81,33.5,Donor 11967,Cafeteria,Delhi NCR,Community NGO 5301,Ahmedabad,North,91.0,36.0,Yes,2026-03,2026
DON616412,DNR505090,Fruits & Vegetables,16.58,2026-03-07,Pune,Morning,16.8,Claimed,36,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 5091,Hotel,Kolkata,,,,,,,2026-03,2026
DON604026,DNR510609,Rice & Grains,22.08,2026-03-07,Bengaluru,Morning,25.6,Delivered,49,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 10610,Household,Chennai,,,,,,,2026-03,2026
DON604032,DNR504370,Catering Surplus,18.82,2026-03-07,Bengaluru,Morning,28.3,Delivered,41,delivered,NGO702074,Cancelled,2026-05-22,3.0,75.41,1.0,16.22,37.333333333333336,Donor 4371,Event,Kolkata,Community NGO 2075,Kolkata,South,2214.0,63.0,Yes,2026-03,2026
DON603449,DNR503236,Packaged Food,20.97,2026-03-07,Pune,Afternoon,19.3,Claimed,46,claimed,NGO703117,Delivered,2026-01-14,1.0,5.04,1.0,5.04,6.0,Donor 3237,Restaurant,Ahmedabad,Community NGO 3118,Kolkata,North,155.0,12.0,Yes,2026-03,2026
DON609632,DNR507353,Catering Surplus,13.85,2026-03-07,Pune,Afternoon,17.3,Delivered,30,delivered,NGO704676,Assigned,2026-06-03,1.0,57.27,0.0,0.0,5.0,Donor 7354,Restaurant,Pune,Community NGO 4677,Jaipur,South,2378.0,73.0,No,2026-03,2026
DON617780,DNR502576,Other,27.79,2026-03-07,Ahmedabad,Evening,22.6,Available,61,available,,No Claim,,0.0,0.0,0.0,0.0,,Donor 2577,Hotel,Delhi NCR,,,,,,,2026-03,2026
DON611868,DNR504496,Beverages,23.52,2026-03-07,Kolkata,Afternoon,19.6,Available,52,available,,No Claim,,0.0,0.0,0.0,0.0,,Donor 4497,Restaurant,Chennai,,,,,,,2026-03,2026
DON614192,DNR507497,Fruits & Vegetables,55.77,2026-03-07,Ahmedabad,Afternoon,19.3,Claimed,123,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 7498,Restaurant,Pune,,,,,,,2026-03,2026
DON601528,DNR510366,Fruits & Vegetables,26.95,2026-03-07,Delhi NCR,Evening,13.4,Delivered,59,delivered,NGO703040,Delivered,2026-01-27,1.0,12.99,1.0,12.99,56.0,Donor 10367,Restaurant,Bengaluru,Community NGO 3041,Bengaluru,West,1823.0,11.0,Yes,2026-03,2026
DON601094,DNR501659,Dairy,9.0,2026-03-07,Pune,Morning,2.0,Delivered,20,delivered,NGO703087,Assigned,2026-04-06,2.0,26.39,0.0,0.0,38.0,Donor 1660,Household,Chennai,Community NGO 3088,Ahmedabad,Citywide,1855.0,16.0,No,2026-03,2026
DON610538,DNR501756,Packaged Food,18.41,2026-03-07,Kolkata,Afternoon,18.3,Delivered,41,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 1757,Restaurant,Bengaluru,,,,,,,2026-03,2026
DON605199,DNR501083,Dairy,11.13,2026-03-07,Ahmedabad,Night,29.3,Wasted,24,wasted,NGO706475,Cancelled,2026-03-07,1.0,12.04,0.0,0.0,18.0,Donor 1084,Restaurant,Delhi NCR,Community NGO 6476,Kolkata,West,1388.0,23.0,No,2026-03,2026
DON612255,DNR511584,Rice & Grains,45.39,2026-03-07,Hyderabad,Afternoon,8.8,Available,100,available,,No Claim,,0.0,0.0,0.0,0.0,,Donor 11585,Restaurant,Kolkata,,,,,,,2026-03,2026
DON613758,DNR509648,Dairy,12.77,2026-03-07,Kolkata,Afternoon,22.1,Claimed,28,claimed,NGO703789,Requested,2026-04-20,1.0,9.25,0.0,0.0,60.0,Donor 9649,Household,Delhi NCR,Community NGO 3790,Ahmedabad,West,2078.0,20.0,Yes,2026-03,2026
DON610554,DNR500342,Bakery,13.26,2026-03-07,Mumbai,Evening,2.0,Wasted,29,wasted,NGO702191,Delivered,2026-07-15,2.0,44.76,2.0,44.76,19.5,Donor 343,Household,Delhi NCR,Community NGO 2192,Delhi NCR,Citywide,1265.0,70.0,Yes,2026-03,2026
DON610452,DNR500635,Snacks,35.68,2026-03-07,Remote,Afternoon,15.0,Delivered,78,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 636,Restaurant,Delhi NCR,,,,,,,2026-03,2026
DON616118,DNR511569,Bakery,20.23,2026-03-07,Chennai,Afternoon,27.7,Wasted,45,wasted,NGO703679,Delivered,2026-04-15,1.0,8.71,1.0,8.71,22.0,Donor 11570,Household,Delhi NCR,Community NGO 3680,Remote,Central,2582.0,69.0,Yes,2026-03,2026
DON604641,DNR510961,Cooked Meals,17.88,2026-03-07,Hyderabad,Evening,22.6,Available,39,available,NGO703839,Assigned,2026-03-15,1.0,18.18,0.0,0.0,28.0,Donor 10962,Grocery Store,Hyderabad,Community NGO 3840,Remote,Citywide,1878.0,11.0,Yes,2026-03,2026
DON615167,DNR505781,Packaged Food,17.44,2026-03-07,Chennai,Afternoon,9.0,Delivered,38,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 5782,Event,Mumbai,,,,,,,2026-03,2026
DON601920,DNR500935,Beverages,11.78,2026-03-07,Chennai,Afternoon,36.5,Picked Up,26,picked up,NGO703903,Delivered,2026-06-21,2.0,35.28,1.0,22.5,30.5,Donor 936,Cafeteria,Jaipur,Community NGO 3904,Hyderabad,Citywide,222.0,21.0,Yes,2026-03,2026
DON611128,DNR507398,Catering Surplus,11.63,2026-03-07,Ahmedabad,Afternoon,6.6,Picked Up,26,picked up,NGO703427,Assigned,2026-01-14,1.0,12.0,0.0,0.0,28.0,Donor 7399,Grocery Store,Ahmedabad,Community NGO 3428,Hyderabad,East,96.0,24.0,Yes,2026-03,2026
DON601854,DNR509441,Dairy,30.58,2026-03-07,Jaipur,Evening,16.5,Picked Up,67,picked up,NGO703655,Cancelled,2026-08-05,2.0,51.17,1.0,36.18,23.5,Donor 9442,Restaurant,Hyderabad,Community NGO 3656,Pune,Central,1094.0,28.0,No,2026-03,2026
DON610707,DNR509078,Dairy,29.39,2026-03-07,Delhi NCR,Morning,22.9,Delivered,65,delivered,NGO706959,Delivered,2026-05-28,1.0,49.14,1.0,49.14,9.0,Donor 9079,Bakery,Kolkata,Community NGO 6960,Chennai,South,1570.0,50.0,Yes,2026-03,2026
DON619042,DNR502829,Fruits & Vegetables,13.95,2026-03-07,Chennai,Evening,25.3,Picked Up,31,picked up,NGO701335,Delivered,2026-06-29,2.0,45.77,2.0,45.77,52.0,Donor 2830,Restaurant,Jaipur,Community NGO 1336,Mumbai,Central,237.0,16.0,No,2026-03,2026
DON600187,DNR510419,Bakery,22.53,2026-03-07,Remote,Evening,27.0,Expired,50,expired,,No Claim,,0.0,0.0,0.0,0.0,,Donor 10420,Grocery Store,Pune,,,,,,,2026-03,2026
DON600188,DNR501039,Fruits & Vegetables,15.38,2026-03-07,Kolkata,Morning,2.0,Picked Up,34,picked up,NGO700736,Delivered,2026-04-18,1.0,31.19,1.0,31.19,44.0,Donor 1040,Household,Hyderabad,Community NGO 737,Remote,Citywide,946.0,50.0,Yes,2026-03,2026
DON612283,DNR502628,Dairy,12.49,2026-03-07,Bengaluru,Evening,25.7,Claimed,27,claimed,NGO707161,Picked Up,2026-03-20,2.0,37.32,1.0,14.95,9.0,Donor 2629,Grocery Store,Kolkata,Community NGO 7162,Jaipur,Citywide,2538.0,52.0,Yes,2026-03,2026
DON600196,DNR505132,Snacks,38.47,2026-03-07,Ahmedabad,Evening,13.3,Available,85,available,,No Claim,,0.0,0.0,0.0,0.0,,Donor 5133,Household,Kolkata,,,,,,,2026-03,2026
DON605479,DNR507935,Cooked Meals,32.96,2026-03-07,Chennai,Evening,20.5,Picked Up,73,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 7936,Restaurant,Mumbai,,,,,,,2026-03,2026
DON601496,DNR500128,Catering Surplus,70.85,2026-03-07,Pune,Morning,17.6,Claimed,156,claimed,NGO708168,Delivered,2026-07-19,1.0,24.99,1.0,24.99,73.0,Donor 129,Cafeteria,Jaipur,Community NGO 8169,Pune,North,729.0,13.0,Yes,2026-03,2026
DON613299,DNR506659,Dairy,25.64,2026-03-07,Chennai,Evening,7.2,Claimed,56,claimed,NGO700094,Delivered,2026-08-01,1.0,12.16,1.0,12.16,77.0,Donor 6660,Household,Ahmedabad,Community NGO 95,Bengaluru,East,2608.0,13.0,Yes,2026-03,2026
DON601245,DNR510838,Catering Surplus,18.55,2026-03-07,Ahmedabad,Afternoon,22.8,Wasted,41,wasted,NGO703182,Cancelled,2026-04-15,1.0,18.9,0.0,0.0,38.0,Donor 10839,Hotel,Jaipur,Community NGO 3183,Ahmedabad,West,2434.0,23.0,Yes,2026-03,2026
DON619731,DNR503996,Fruits & Vegetables,23.25,2026-03-07,Hyderabad,Afternoon,7.3,Delivered,51,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 3997,Event,Ahmedabad,,,,,,,2026-03,2026
DON610902,DNR505940,Rice & Grains,65.83,2026-03-07,Kolkata,Night,5.5,Delivered,145,delivered,NGO703619,Delivered,2026-04-25,2.0,48.95,1.0,24.37,45.0,Donor 5941,Restaurant,Chennai,Community NGO 3620,Mumbai,Central,1931.0,49.0,Yes,2026-03,2026
DON602079,DNR511165,Beverages,34.72,2026-03-07,Remote,Afternoon,17.7,Delivered,76,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 11166,Restaurant,Ahmedabad,,,,,,,2026-03,2026
DON610368,DNR505332,Cooked Meals,28.05,2026-03-07,Hyderabad,Evening,37.8,Claimed,62,claimed,NGO705726,Delivered,2026-04-22,1.0,23.31,1.0,23.31,14.0,Donor 5333,Cafeteria,Hyderabad,Community NGO 5727,Remote,West,1695.0,37.0,Yes,2026-03,2026
DON611614,DNR504037,Bakery,52.68,2026-03-07,Jaipur,Afternoon,23.0,Expired,116,expired,,No Claim,,0.0,0.0,0.0,0.0,,Donor 4038,Cafeteria,Delhi NCR,,,,,,,2026-03,2026
DON610929,DNR503353,Cooked Meals,17.6,2026-03-07,Pune,Morning,9.9,Delivered,39,delivered,NGO701259,Picked Up,2026-06-22,2.0,49.150000000000006,0.0,0.0,41.0,Donor 3354,Restaurant,Chennai,Community NGO 1260,Remote,South,2538.0,17.0,Yes,2026-03,2026
DON600841,DNR508836,Catering Surplus,14.67,2026-03-07,Chennai,Evening,34.8,Claimed,32,claimed,NGO703046,Requested,2026-01-16,1.0,36.81,0.0,0.0,65.0,Donor 8837,Cafeteria,Bengaluru,Community NGO 3047,Bengaluru,Central,1683.0,16.0,Yes,2026-03,2026
DON600638,DNR500591,Packaged Food,17.3,2026-03-07,Delhi NCR,Evening,21.0,Delivered,38,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 592,Restaurant,Mumbai,,,,,,,2026-03,2026
DON615928,DNR507971,Cooked Meals,12.78,2026-03-07,Ahmedabad,Evening,12.6,Expired,28,expired,,No Claim,,0.0,0.0,0.0,0.0,,Donor 7972,Grocery Store,Mumbai,,,,,,,2026-03,2026
DON600518,DNR508054,Fruits & Vegetables,28.82,2026-03-07,Mumbai,Evening,21.7,Wasted,63,wasted,NGO705283,Picked Up,2026-07-27,1.0,10.33,0.0,0.0,37.0,Donor 8055,Grocery Store,Ahmedabad,Community NGO 5284,Jaipur,East,1052.0,9.0,Yes,2026-03,2026
DON600507,DNR510516,Beverages,19.57,2026-03-07,Remote,Evening,12.2,Claimed,43,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 10517,Restaurant,Bengaluru,,,,,,,2026-03,2026
DON610109,DNR505707,Fruits & Vegetables,16.15,2026-03-07,Jaipur,Night,15.3,Delivered,36,delivered,NGO700335,Delivered,2026-07-06,2.0,73.03999999999999,1.0,49.25,18.5,Donor 5708,Household,Pune,Community NGO 336,Chennai,North,1679.0,55.0,Yes,2026-03,2026
DON605895,DNR503185,Fruits & Vegetables,30.11,2026-03-07,Kolkata,Morning,17.7,Delivered,66,delivered,NGO705192,Delivered,2026-07-23,2.0,42.02,1.0,37.49,18.0,Donor 3186,Cafeteria,Bengaluru,Community NGO 5193,Mumbai,West,757.0,66.0,Yes,2026-03,2026
DON604512,DNR506412,Cooked Meals,6.79,2026-03-07,Hyderabad,Evening,8.6,Delivered,15,delivered,NGO708698,Delivered,2026-05-22,1.0,6.31,1.0,6.31,67.0,Donor 6413,Restaurant,Kolkata,Community NGO 8699,Chennai,North,2302.0,38.0,Yes,2026-03,2026
DON612723,DNR501902,Dairy,60.11,2026-03-07,Kolkata,Morning,17.3,Available,132,available,,No Claim,,0.0,0.0,0.0,0.0,,Donor 1903,Cafeteria,Delhi NCR,,,,,,,2026-03,2026
DON619385,DNR509433,Other,32.96,2026-03-07,Chennai,Night,23.6,Available,73,available,,No Claim,,0.0,0.0,0.0,0.0,,Donor 9434,Restaurant,Ahmedabad,,,,,,,2026-03,2026
DON610087,DNR504090,Catering Surplus,38.53,2026-03-07,Pune,Evening,32.6,Picked Up,85,picked up,NGO704205,Delivered,2026-05-13,1.0,32.68,1.0,32.68,14.0,Donor 4091,Household,Pune,Community NGO 4206,Bengaluru,North,1960.0,69.0,Yes,2026-03,2026
DON602327,DNR505203,Fruits & Vegetables,18.31,2026-03-07,Remote,Afternoon,12.5,Delivered,40,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 5204,Grocery Store,Pune,,,,,,,2026-03,2026
DON608257,DNR506326,Catering Surplus,24.93,2026-03-08,Bengaluru,Afternoon,10.2,Claimed,55,claimed,NGO700335,Assigned,2026-05-22,2.0,45.33,1.0,26.98,30.5,Donor 6327,Grocery Store,Chennai,Community NGO 336,Chennai,North,1679.0,55.0,Yes,2026-03,2026
DON612863,DNR505255,Snacks,6.1,2026-03-08,Remote,Afternoon,3.9,Wasted,13,wasted,NGO708711,Delivered,2026-02-21,1.0,31.45,1.0,31.45,63.0,Donor 5256,Restaurant,Mumbai,Community NGO 8712,Delhi NCR,South,1948.0,68.0,Yes,2026-03,2026
DON619258,DNR511354,Other,11.52,2026-03-08,Ahmedabad,Afternoon,28.7,Picked Up,25,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 11355,Cafeteria,Kolkata,,,,,,,2026-03,2026
DON617551,DNR502669,Fruits & Vegetables,34.57,2026-03-08,Jaipur,Night,2.0,Delivered,76,delivered,NGO705441,Picked Up,2026-01-25,2.0,39.16,0.0,0.0,31.5,Donor 2670,Grocery Store,Remote,Community NGO 5442,Chennai,North,2520.0,67.0,No,2026-03,2026
DON610784,DNR504190,Fruits & Vegetables,19.64,2026-03-08,Ahmedabad,Afternoon,18.9,Delivered,43,delivered,NGO709333,Delivered,2026-05-21,1.0,72.89,1.0,72.89,50.0,Donor 4191,Cafeteria,Pune,Community NGO 9334,Kolkata,Central,669.0,54.0,Yes,2026-03,2026
DON617632,DNR510055,Catering Surplus,21.66,2026-03-08,Ahmedabad,Morning,11.2,Picked Up,48,picked up,NGO700214,Delivered,2026-05-23,2.0,32.87,2.0,32.87,54.5,Donor 10056,Grocery Store,Kolkata,Community NGO 215,Ahmedabad,East,2994.0,45.0,Yes,2026-03,2026
DON619241,DNR506022,Fruits & Vegetables,15.9,2026-03-08,Mumbai,Morning,23.0,Delivered,35,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 6023,Restaurant,Ahmedabad,,,,,,,2026-03,2026
DON600632,DNR510928,Bakery,16.68,2026-03-08,Bengaluru,Afternoon,24.5,Delivered,37,delivered,NGO708609,Delivered,2026-02-04,1.0,19.77,1.0,19.77,65.0,Donor 10929,Hotel,Kolkata,Community NGO 8610,Kolkata,East,1579.0,51.0,Yes,2026-03,2026
DON613099,DNR501352,Rice & Grains,32.03,2026-03-08,Remote,Evening,11.6,Picked Up,70,picked up,NGO701794,Delivered,2026-01-05,1.0,32.4,1.0,32.4,35.0,Donor 1353,Hotel,Mumbai,Community NGO 1795,Hyderabad,South,1147.0,44.0,Yes,2026-03,2026
DON603802,DNR501467,Cooked Meals,15.37,2026-03-08,Mumbai,Evening,24.6,Delivered,34,delivered,NGO708968,Requested,2026-04-02,2.0,54.45,0.0,0.0,45.5,Donor 1468,Restaurant,Delhi NCR,Community NGO 8969,Pune,North,1634.0,47.0,Yes,2026-03,2026
DON617186,DNR506858,Cooked Meals,7.09,2026-03-08,Chennai,Morning,17.2,Delivered,16,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 6859,Restaurant,Kolkata,,,,,,,2026-03,2026
DON603013,DNR504432,Beverages,9.68,2026-03-08,Remote,Afternoon,9.4,Delivered,21,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 4433,Restaurant,Delhi NCR,,,,,,,2026-03,2026
DON604727,DNR506677,Cooked Meals,30.08,2026-03-08,Remote,Afternoon,5.3,Delivered,66,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 6678,Household,Kolkata,,,,,,,2026-03,2026
DON617142,DNR501795,Cooked Meals,30.89,2026-03-08,Ahmedabad,Morning,23.2,Picked Up,68,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 1796,Hotel,Mumbai,,,,,,,2026-03,2026
DON606322,DNR501354,Catering Surplus,46.73,2026-03-08,Jaipur,Morning,20.0,Picked Up,103,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 1355,Restaurant,Jaipur,,,,,,,2026-03,2026
DON610551,DNR511854,Fruits & Vegetables,15.59,2026-03-08,Chennai,Morning,25.8,Claimed,34,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 11855,Event,Bengaluru,,,,,,,2026-03,2026
DON615870,DNR506763,Packaged Food,51.33,2026-03-08,Kolkata,Afternoon,26.0,Delivered,113,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 6764,Event,Bengaluru,,,,,,,2026-03,2026
DON610647,DNR510085,Bakery,21.41,2026-03-08,Delhi NCR,Night,2.0,Picked Up,47,picked up,NGO704332,Assigned,2026-02-04,1.0,15.99,0.0,0.0,62.0,Donor 10086,Cafeteria,Jaipur,Community NGO 4333,Ahmedabad,East,224.0,38.0,No,2026-03,2026
DON612961,DNR503500,Cooked Meals,13.75,2026-03-08,Kolkata,Night,8.7,Available,30,available,NGO704535,Delivered,2026-08-01,1.0,22.94,1.0,22.94,7.0,Donor 3501,Restaurant,Jaipur,Community NGO 4536,Delhi NCR,North,2858.0,20.0,Yes,2026-03,2026
DON610677,DNR506129,Snacks,9.11,2026-03-08,Mumbai,Afternoon,25.3,Claimed,20,claimed,NGO704044,Delivered,2026-03-25,2.0,27.82,2.0,27.82,26.5,Donor 6130,Event,Jaipur,Community NGO 4045,Remote,West,1503.0,44.0,Yes,2026-03,2026
DON600724,DNR501046,Catering Surplus,35.3,2026-03-08,Delhi NCR,Afternoon,21.2,Delivered,78,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 1047,Cafeteria,Remote,,,,,,,2026-03,2026
DON613033,DNR500703,Fruits & Vegetables,14.67,2026-03-08,Mumbai,Night,37.0,Available,32,available,,No Claim,,0.0,0.0,0.0,0.0,,Donor 704,Restaurant,Remote,,,,,,,2026-03,2026
DON607217,DNR501664,Snacks,36.0,2026-03-08,Mumbai,Evening,32.8,Delivered,79,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 1665,Household,Mumbai,,,,,,,2026-03,2026
DON611038,DNR507967,Rice & Grains,13.61,2026-03-08,Kolkata,Evening,35.0,Available,30,available,NGO701317,Cancelled,2026-01-19,1.0,17.6,0.0,0.0,30.0,Donor 7968,Cafeteria,Chennai,Community NGO 1318,Jaipur,South,1521.0,28.0,Yes,2026-03,2026
DON608196,DNR505446,Bakery,46.01,2026-03-08,Pune,Afternoon,14.1,Available,101,available,,No Claim,,0.0,0.0,0.0,0.0,,Donor 5447,Restaurant,Hyderabad,,,,,,,2026-03,2026
DON605345,DNR508882,Bakery,12.96,2026-03-08,Ahmedabad,Evening,20.0,Claimed,29,claimed,NGO702118,Requested,2026-05-27,1.0,26.78,0.0,0.0,36.0,Donor 8883,Restaurant,Pune,Community NGO 2119,Kolkata,West,768.0,12.0,Yes,2026-03,2026
DON607485,DNR508015,Rice & Grains,10.0,2026-03-08,Delhi NCR,Evening,7.2,Picked Up,22,picked up,NGO708854,Requested,2026-02-05,1.0,16.05,0.0,0.0,50.0,Donor 8016,Cafeteria,Kolkata,Community NGO 8855,Bengaluru,Citywide,1130.0,28.0,Yes,2026-03,2026
DON611499,DNR508694,Catering Surplus,17.47,2026-03-08,Jaipur,Morning,14.9,Claimed,38,claimed,NGO707519,Delivered,2026-03-08,1.0,72.99,1.0,72.99,5.0,Donor 8695,Restaurant,Kolkata,Community NGO 7520,Pune,West,1842.0,27.0,No,2026-03,2026
DON616887,DNR502204,Rice & Grains,40.69,2026-03-08,Delhi NCR,Evening,10.6,Picked Up,90,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 2205,Restaurant,Delhi NCR,,,,,,,2026-03,2026
DON611515,DNR506261,Cooked Meals,21.96,2026-03-08,Mumbai,Morning,17.5,Delivered,48,delivered,NGO701354,Delivered,2026-06-04,3.0,50.260000000000005,1.0,12.07,46.333333333333336,Donor 6262,Cafeteria,Jaipur,Community NGO 1355,Mumbai,East,1113.0,37.0,No,2026-03,2026
DON615483,DNR509465,Catering Surplus,47.5,2026-03-08,Delhi NCR,Afternoon,21.6,Wasted,105,wasted,,No Claim,,0.0,0.0,0.0,0.0,,Donor 9466,Household,Mumbai,,,,,,,2026-03,2026
DON605355,DNR507702,Dairy,43.03,2026-03-08,Ahmedabad,Evening,5.2,Claimed,95,claimed,NGO709702,Delivered,2026-08-03,2.0,45.379999999999995,1.0,10.23,43.5,Donor 7703,Bakery,Mumbai,Community NGO 9703,Mumbai,Central,1328.0,21.0,Yes,2026-03,2026
DON615458,DNR504140,Beverages,21.82,2026-03-08,Pune,Evening,16.6,Picked Up,48,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 4141,Cafeteria,Hyderabad,,,,,,,2026-03,2026
DON612190,DNR505889,Catering Surplus,21.89,2026-03-08,Hyderabad,Afternoon,2.6,Picked Up,48,picked up,NGO705520,Delivered,2026-06-15,1.0,8.75,1.0,8.75,69.0,Donor 5890,Cafeteria,Pune,Community NGO 5521,Ahmedabad,Citywide,2151.0,30.0,Yes,2026-03,2026
DON612067,DNR505185,Snacks,33.38,2026-03-08,Remote,Afternoon,22.0,Claimed,73,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 5186,Cafeteria,Ahmedabad,,,,,,,2026-03,2026
DON605366,DNR501576,Cooked Meals,29.8,2026-03-08,Chennai,Afternoon,9.7,Picked Up,66,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 1577,Cafeteria,Ahmedabad,,,,,,,2026-03,2026
DON603392,DNR507615,Packaged Food,17.45,2026-03-08,Chennai,Evening,10.7,Delivered,38,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 7616,Restaurant,Delhi NCR,,,,,,,2026-03,2026
DON615425,DNR509761,Bakery,20.81,2026-03-08,Delhi NCR,Evening,16.6,Delivered,46,delivered,NGO709955,Cancelled,2026-07-31,5.0,86.84,2.0,32.32,51.2,Donor 9762,Household,Ahmedabad,Community NGO 9956,Ahmedabad,Central,2117.0,77.0,Yes,2026-03,2026
