NGO_ID,User_ID,Organization_Name,Phone,Address,Capacity,Food_Types,Latitude,Longitude
NGO703654,USER_NGO703654,Community NGO 3655,Not Provided,Mumbai - Central,7445,Mixed,19.076,72.8777
NGO703655,USER_NGO703655,Community NGO 3656,Not Provided,Pune - Central,5470,Mixed,18.5204,73.8567
NGO703656,USER_NGO703656,Community NGO 3657,Not Provided,Ahmedabad - East,1005,Mixed,23.0225,72.5714
NGO703657,USER_NGO703657,Community NGO 3658,Not Provided,Hyderabad - West,10500,Mixed,17.385,78.4867
NGO703658,USER_NGO703658,Community NGO 3659,Not Provided,Hyderabad - North,6050,Mixed,17.385,78.4867
NGO700365,USER_NGO700365,Community NGO 366,Not Provided,Mumbai - Citywide,1030,Mixed,19.076,72.8777
NGO703660,USER_NGO703660,Community NGO 3661,Not Provided,Delhi NCR - North,13510,Mixed,28.6139,77.209
NGO703661,USER_NGO703661,Community NGO 3662,Not Provided,Jaipur - South,3285,Mixed,26.9124,75.7873
NGO703662,USER_NGO703662,Community NGO 3663,Not Provided,Delhi NCR - South,4625,Mixed,28.6139,77.209
NGO703663,USER_NGO703663,Community NGO 3664,Not Provided,Bengaluru - Central,8490,Mixed,12.9716,77.5946
NGO703664,USER_NGO703664,Community NGO 3665,Not Provided,Remote - East,11115,Mixed,20.5937,78.9629
NGO703666,USER_NGO703666,Community NGO 3667,Not Provided,Remote - South,1980,Mixed,20.5937,78.9629
NGO703668,USER_NGO703668,Community NGO 3669,Not Provided,Pune - North,10465,Mixed,18.5204,73.8567
NGO703669,USER_NGO703669,Community NGO 3670,Not Provided,Bengaluru - Citywide,5910,Mixed,12.9716,77.5946
NGO703670,USER_NGO703670,Community NGO 3671,Not Provided,Remote - East,1220,Mixed,20.5937,78.9629
NGO703671,USER_NGO703671,Community NGO 3672,Not Provided,Jaipur - East,8910,Mixed,26.9124,75.7873
NGO703672,USER_NGO703672,Community NGO 3673,Not Provided,Remote - South,2635,Mixed,20.5937,78.9629
NGO703675,USER_NGO703675,Community NGO 3676,Not Provided,Ahmedabad - Citywide,9730,Mixed,23.0225,72.5714
NGO703676,USER_NGO703676,Community NGO 3677,Not Provided,Ahmedabad - South,5945,Mixed,23.0225,72.5714
NGO703677,USER_NGO703677,Community NGO 3678,Not Provided,Mumbai - West,1885,Mixed,19.076,72.8777
NGO703678,USER_NGO703678,Community NGO 3679,Not Provided,Mumbai - West,11985,Mixed,19.076,72.8777
NGO700367,USER_NGO700367,Community NGO 368,Not Provided,Pune - West,10800,Mixed,18.5204,73.8567
NGO703679,USER_NGO703679,Community NGO 3680,Not Provided,Remote - Central,12910,Mixed,20.5937,78.9629
NGO703680,USER_NGO703680,Community NGO 3681,Not Provided,Kolkata - North,11960,Mixed,22.5726,88.3639
NGO703681,USER_NGO703681,Community NGO 3682,Not Provided,Delhi NCR - East,365,Mixed,28.6139,77.209
NGO703682,USER_NGO703682,Community NGO 3683,Not Provided,Delhi NCR - Central,12120,Mixed,28.6139,77.209
NGO703683,USER_NGO703683,Community NGO 3684,Not Provided,Chennai - Citywide,14375,Mixed,13.0827,80.2707
NGO703684,USER_NGO703684,Community NGO 3685,Not Provided,Kolkata - North,9625,Mixed,22.5726,88.3639
NGO703685,USER_NGO703685,Community NGO 3686,Not Provided,Mumbai - West,8240,Mixed,19.076,72.8777
NGO703686,USER_NGO703686,Community NGO 3687,Not Provided,Remote - North,13420,Mixed,20.5937,78.9629
NGO703687,USER_NGO703687,Community NGO 3688,Not Provided,Bengaluru - Central,800,Mixed,12.9716,77.5946
NGO703688,USER_NGO703688,Community NGO 3689,Not Provided,Ahmedabad - South,5795,Mixed,23.0225,72.5714
NGO700368,USER_NGO700368,Community NGO 369,Not Provided,Mumbai - North,13565,Mixed,19.076,72.8777
NGO703689,USER_NGO703689,Community NGO 3690,Not Provided,Pune - Citywide,14840,Mixed,18.5204,73.8567
NGO703690,USER_NGO703690,Community NGO 3691,Not Provided,Jaipur - North,7350,Mixed,26.9124,75.7873
NGO703691,USER_NGO703691,Community NGO 3692,Not Provided,Mumbai - South,9505,Mixed,19.076,72.8777
NGO703692,USER_NGO703692,Community NGO 3693,Not Provided,Pune - West,13075,Mixed,18.5204,73.8567
NGO703693,USER_NGO703693,Community NGO 3694,Not Provided,Mumbai - Citywide,2830,Mixed,19.076,72.8777
NGO703696,USER_NGO703696,Community NGO 3697,Not Provided,Chennai - Citywide,3675,Mixed,13.0827,80.2707
NGO703698,USER_NGO703698,Community NGO 3699,Not Provided,Chennai - East,530,Mixed,13.0827,80.2707
NGO700036,USER_NGO700036,Community NGO 37,Not Provided,Hyderabad - West,2345,Mixed,17.385,78.4867
NGO700369,USER_NGO700369,Community NGO 370,Not Provided,Kolkata - West,14930,Mixed,22.5726,88.3639
NGO703699,USER_NGO703699,Community NGO 3700,Not Provided,Chennai - South,14655,Mixed,13.0827,80.2707
NGO703700,USER_NGO703700,Community NGO 3701,Not Provided,Mumbai - South,12955,Mixed,19.076,72.8777
NGO703701,USER_NGO703701,Community NGO 3702,Not Provided,Bengaluru - East,9790,Mixed,12.9716,77.5946
NGO703702,USER_NGO703702,Community NGO 3703,Not Provided,Remote - West,13270,Mixed,20.5937,78.9629
NGO703703,USER_NGO703703,Community NGO 3704,Not Provided,Remote - North,14780,Mixed,20.5937,78.9629
NGO703704,USER_NGO703704,Community NGO 3705,Not Provided,Jaipur - Central,1005,Mixed,26.9124,75.7873
NGO703705,USER_NGO703705,Community NGO 3706,Not Provided,Jaipur - Citywide,13855,Mixed,26.9124,75.7873
NGO703707,USER_NGO703707,Community NGO 3708,Not Provided,Jaipur - East,325,Mixed,26.9124,75.7873
NGO703708,USER_NGO703708,Community NGO 3709,Not Provided,Ahmedabad - Central,8195,Mixed,23.0225,72.5714
NGO703709,USER_NGO703709,Community NGO 3710,Not Provided,Ahmedabad - South,230,Mixed,23.0225,72.5714
NGO703710,USER_NGO703710,Community NGO 3711,Not Provided,Delhi NCR - South,8805,Mixed,28.6139,77.209
NGO703711,USER_NGO703711,Community NGO 3712,Not Provided,Kolkata - East,6880,Mixed,22.5726,88.3639
NGO703712,USER_NGO703712,Community NGO 3713,Not Provided,Ahmedabad - Citywide,10560,Mixed,23.0225,72.5714
NGO703715,USER_NGO703715,Community NGO 3716,Not Provided,Bengaluru - West,6300,Mixed,12.9716,77.5946
NGO703716,USER_NGO703716,Community NGO 3717,Not Provided,Bengaluru - South,5295,Mixed,12.9716,77.5946
NGO703718,USER_NGO703718,Community NGO 3719,Not Provided,Ahmedabad - East,9705,Mixed,23.0225,72.5714
NGO700371,USER_NGO700371,Community NGO 372,Not Provided,Chennai - South,8270,Mixed,13.0827,80.2707
NGO703719,USER_NGO703719,Community NGO 3720,Not Provided,Pune - West,5900,Mixed,18.5204,73.8567
NGO703720,USER_NGO703720,Community NGO 3721,Not Provided,Mumbai - North,9125,Mixed,19.076,72.8777
NGO703721,USER_NGO703721,Community NGO 3722,Not Provided,Pune - North,14730,Mixed,18.5204,73.8567
NGO703722,USER_NGO703722,Community NGO 3723,Not Provided,Pune - East,13590,Mixed,18.5204,73.8567
NGO703723,USER_NGO703723,Community NGO 3724,Not Provided,Bengaluru - North,7995,Mixed,12.9716,77.5946
NGO703724,USER_NGO703724,Community NGO 3725,Not Provided,Bengaluru - Central,10225,Mixed,12.9716,77.5946
NGO703725,USER_NGO703725,Community NGO 3726,Not Provided,Remote - Citywide,2750,Mixed,20.5937,78.9629
NGO703727,USER_NGO703727,Community NGO 3728,Not Provided,Kolkata - East,4850,Mixed,22.5726,88.3639
NGO703728,USER_NGO703728,Community NGO 3729,Not Provided,Bengaluru - West,9280,Mixed,12.9716,77.5946
NGO700372,USER_NGO700372,Community NGO 373,Not Provided,Ahmedabad - Citywide,12110,Mixed,23.0225,72.5714
NGO703729,USER_NGO703729,Community NGO 3730,Not Provided,Bengaluru - West,350,Mixed,12.9716,77.5946
NGO703730,USER_NGO703730,Community NGO 3731,Not Provided,Jaipur - South,13225,Mixed,26.9124,75.7873
NGO703731,USER_NGO703731,Community NGO 3732,Not Provided,Jaipur - East,205,Mixed,26.9124,75.7873
NGO703733,USER_NGO703733,Community NGO 3734,Not Provided,Kolkata - North,3200,Mixed,22.5726,88.3639
NGO703734,USER_NGO703734,Community NGO 3735,Not Provided,Hyderabad - South,7510,Mixed,17.385,78.4867
NGO703735,USER_NGO703735,Community NGO 3736,Not Provided,Chennai - East,1590,Mixed,13.0827,80.2707
NGO703736,USER_NGO703736,Community NGO 3737,Not Provided,Hyderabad - Citywide,3800,Mixed,17.385,78.4867
NGO703737,USER_NGO703737,Community NGO 3738,Not Provided,Bengaluru - West,400,Mixed,12.9716,77.5946
NGO700373,USER_NGO700373,Community NGO 374,Not Provided,Hyderabad - East,6265,Mixed,17.385,78.4867
NGO703739,USER_NGO703739,Community NGO 3740,Not Provided,Jaipur - East,5740,Mixed,26.9124,75.7873
NGO703740,USER_NGO703740,Community NGO 3741,Not Provided,Ahmedabad - South,14755,Mixed,23.0225,72.5714
NGO703741,USER_NGO703741,Community NGO 3742,Not Provided,Kolkata - East,12470,Mixed,22.5726,88.3639
NGO703742,USER_NGO703742,Community NGO 3743,Not Provided,Remote - East,10510,Mixed,20.5937,78.9629
NGO703744,USER_NGO703744,Community NGO 3745,Not Provided,Chennai - Central,5125,Mixed,13.0827,80.2707
NGO703745,USER_NGO703745,Community NGO 3746,Not Provided,Mumbai - West,8000,Mixed,19.076,72.8777
NGO703747,USER_NGO703747,Community NGO 3748,Not Provided,Ahmedabad - South,7760,Mixed,23.0225,72.5714
NGO703748,USER_NGO703748,Community NGO 3749,Not Provided,Remote - Central,14655,Mixed,20.5937,78.9629
NGO703749,USER_NGO703749,Community NGO 3750,Not Provided,Chennai - West,4810,Mixed,13.0827,80.2707
NGO703750,USER_NGO703750,Community NGO 3751,Not Provided,Kolkata - Citywide,9495,Mixed,22.5726,88.3639
NGO703751,USER_NGO703751,Community NGO 3752,Not Provided,Remote - Citywide,9765,Mixed,20.5937,78.9629
NGO703752,USER_NGO703752,Community NGO 3753,Not Provided,Jaipur - Citywide,1770,Mixed,26.9124,75.7873
NGO703753,USER_NGO703753,Community NGO 3754,Not Provided,Bengaluru - East,2995,Mixed,12.9716,77.5946
NGO703754,USER_NGO703754,Community NGO 3755,Not Provided,Ahmedabad - South,11675,Mixed,23.0225,72.5714
NGO703755,USER_NGO703755,Community NGO 3756,Not Provided,Remote - Citywide,12300,Mixed,20.5937,78.9629
NGO703756,USER_NGO703756,Community NGO 3757,Not Provided,Delhi NCR - East,4625,Mixed,28.6139,77.209
NGO703757,USER_NGO703757,Community NGO 3758,Not Provided,Kolkata - West,10860,Mixed,22.5726,88.3639
NGO703758,USER_NGO703758,Community NGO 3759,Not Provided,Pune - North,6185,Mixed,18.5204,73.8567
NGO703759,USER_NGO703759,Community NGO 3760,Not Provided,Pune - South,10275,Mixed,18.5204,73.8567
NGO703760,USER_NGO703760,Community NGO 3761,Not Provided,Kolkata - East,8780,Mixed,22.5726,88.3639
NGO703761,USER_NGO703761,Community NGO 3762,Not Provided,Kolkata - West,14740,Mixed,22.5726,88.3639
NGO703763,USER_NGO703763,Community NGO 3764,Not Provided,Pune - West,2805,Mixed,18.5204,73.8567
NGO703764,USER_NGO703764,Community NGO 3765,Not Provided,Chennai - West,9150,Mixed,13.0827,80.2707
NGO703765,USER_NGO703765,Community NGO 3766,Not Provided,Pune - Central,2455,Mixed,18.5204,73.8567
NGO703766,USER_NGO703766,Community NGO 3767,Not Provided,Bengaluru - East,9875,Mixed,12.9716,77.5946
NGO703767,USER_NGO703767,Community NGO 3768,Not Provided,Kolkata - East,14215,Mixed,22.5726,88.3639
NGO700376,USER_NGO700376,Community NGO 377,Not Provided,Ahmedabad - South,12740,Mixed,23.0225,72.5714
NGO703769,USER_NGO703769,Community NGO 3770,Not Provided,Remote - Central,2790,Mixed,20.5937,78.9629
NGO703770,USER_NGO703770,Community NGO 3771,Not Provided,Ahmedabad - Citywide,8125,Mixed,23.0225,72.5714
NGO703771,USER_NGO703771,Community NGO 3772,Not Provided,Chennai - East,6725,Mixed,13.0827,80.2707
NGO703772,USER_NGO703772,Community NGO 3773,Not Provided,Hyderabad - North,13980,Mixed,17.385,78.4867
NGO703773,USER_NGO703773,Community NGO 3774,Not Provided,Delhi NCR - Citywide,14185,Mixed,28.6139,77.209
NGO703774,USER_NGO703774,Community NGO 3775,Not Provided,Ahmedabad - South,4245,Mixed,23.0225,72.5714
NGO703775,USER_NGO703775,Community NGO 3776,Not Provided,Kolkata - West,9845,Mixed,22.5726,88.3639
NGO703776,USER_NGO703776,Community NGO 3777,Not Provided,Kolkata - East,2530,Mixed,22.5726,88.3639
NGO703777,USER_NGO703777,Community NGO 3778,Not Provided,Hyderabad - North,14000,Mixed,17.385,78.4867
NGO700377,USER_NGO700377,Community NGO 378,Not Provided,Mumbai - South,4870,Mixed,19.076,72.8777
NGO703779,USER_NGO703779,Community NGO 3780,Not Provided,Mumbai - North,10620,Mixed,19.076,72.8777
NGO703780,USER_NGO703780,Community NGO 3781,Not Provided,Jaipur - East,7465,Mixed,26.9124,75.7873
NGO703781,USER_NGO703781,Community NGO 3782,Not Provided,Chennai - North,8235,Mixed,13.0827,80.2707
NGO703782,USER_NGO703782,Community NGO 3783,Not Provided,Kolkata - North,8130,Mixed,22.5726,88.3639
NGO703783,USER_NGO703783,Community NGO 3784,Not Provided,Hyderabad - East,5995,Mixed,17.385,78.4867
NGO703784,USER_NGO703784,Community NGO 3785,Not Provided,Remote - Citywide,6415,Mixed,20.5937,78.9629
NGO703785,USER_NGO703785,Community NGO 3786,Not Provided,Delhi NCR - East,285,Mixed,28.6139,77.209
NGO703787,USER_NGO703787,Community NGO 3788,Not Provided,Hyderabad - North,3715,Mixed,17.385,78.4867
NGO700378,USER_NGO700378,Community NGO 379,Not Provided,Jaipur - Central,1325,Mixed,26.9124,75.7873
NGO703789,USER_NGO703789,Community NGO 3790,Not Provided,Ahmedabad - West,10390,Mixed,23.0225,72.5714
NGO703790,USER_NGO703790,Community NGO 3791,Not Provided,Delhi NCR - West,7840,Mixed,28.6139,77.209
NGO703791,USER_NGO703791,Community NGO 3792,Not Provided,Jaipur - East,4780,Mixed,26.9124,75.7873
NGO703792,USER_NGO703792,Community NGO 3793,Not Provided,Jaipur - West,5505,Mixed,26.9124,75.7873
NGO703793,USER_NGO703793,Community NGO 3794,Not Provided,Jaipur - East,4935,Mixed,26.9124,75.7873
NGO703794,USER_NGO703794,Community NGO 3795,Not Provided,Kolkata - North,6850,Mixed,22.5726,88.3639
NGO703795,USER_NGO703795,Community NGO 3796,Not Provided,Pune - South,10710,Mixed,18.5204,73.8567
NGO703796,USER_NGO703796,Community NGO 3797,Not Provided,Kolkata - North,8890,Mixed,22.5726,88.3639
NGO703798,USER_NGO703798,Community NGO 3799,Not Provided,Hyderabad - South,7520,Mixed,17.385,78.4867
NGO700037,USER_NGO700037,Community NGO 38,Not Provided,Pune - West,7425,Mixed,18.5204,73.8567
NGO703799,USER_NGO703799,Community NGO 3800,Not Provided,Bengaluru - South,3105,Mixed,12.9716,77.5946
NGO703800,USER_NGO703800,Community NGO 3801,Not Provided,Pune - North,8200,Mixed,18.5204,73.8567
NGO703801,USER_NGO703801,Community NGO 3802,Not Provided,Jaipur - South,4470,Mixed,26.9124,75.7873
NGO703802,USER_NGO703802,Community NGO 3803,Not Provided,Remote - East,6935,Mixed,20.5937,78.9629
NGO703803,USER_NGO703803,Community NGO 3804,Not Provided,Delhi NCR - West,13520,Mixed,28.6139,77.209
NGO703804,USER_NGO703804,Community NGO 3805,Not Provided,Pune - South,11825,Mixed,18.5204,73.8567
NGO703805,USER_NGO703805,Community NGO 3806,Not Provided,Remote - South,3745,Mixed,20.5937,78.9629
NGO703806,USER_NGO703806,Community NGO 3807,Not Provided,Ahmedabad - South,11810,Mixed,23.0225,72.5714
NGO703807,USER_NGO703807,Community NGO 3808,Not Provided,Kolkata - North,3800,Mixed,22.5726,88.3639
NGO703808,USER_NGO703808,Community NGO 3809,Not Provided,Ahmedabad - East,10070,Mixed,23.0225,72.5714
NGO700380,USER_NGO700380,Community NGO 381,Not Provided,Delhi NCR - Citywide,4455,Mixed,28.6139,77.209
NGO703811,USER_NGO703811,Community NGO 3812,Not Provided,Kolkata - West,5260,Mixed,22.5726,88.3639
NGO703812,USER_NGO703812,Community NGO 3813,Not Provided,Pune - Citywide,6910,Mixed,18.5204,73.8567
NGO703813,USER_NGO703813,Community NGO 3814,Not Provided,Remote - North,4210,Mixed,20.5937,78.9629
NGO703814,USER_NGO703814,Community NGO 3815,Not Provided,Remote - Citywide,13050,Mixed,20.5937,78.9629
NGO703815,USER_NGO703815,Community NGO 3816,Not Provided,Chennai - South,2915,Mixed,13.0827,80.2707
NGO703816,USER_NGO703816,Community NGO 3817,Not Provided,Kolkata - South,5330,Mixed,22.5726,88.3639
NGO703817,USER_NGO703817,Community NGO 3818,Not Provided,Mumbai - North,2585,Mixed,19.076,72.8777
NGO703818,USER_NGO703818,Community NGO 3819,Not Provided,Jaipur - West,840,Mixed,26.9124,75.7873
NGO703819,USER_NGO703819,Community NGO 3820,Not Provided,Delhi NCR - South,7260,Mixed,28.6139,77.209
NGO703820,USER_NGO703820,Community NGO 3821,Not Provided,Delhi NCR - East,7760,Mixed,28.6139,77.209
NGO703821,USER_NGO703821,Community NGO 3822,Not Provided,Remote - North,14030,Mixed,20.5937,78.9629
NGO703823,USER_NGO703823,Community NGO 3824,Not Provided,Delhi NCR - South,8995,Mixed,28.6139,77.209
NGO703824,USER_NGO703824,Community NGO 3825,Not Provided,Ahmedabad - South,2610,Mixed,23.0225,72.5714
NGO703825,USER_NGO703825,Community NGO 3826,Not Provided,Pune - South,10890,Mixed,18.5204,73.8567
NGO703826,USER_NGO703826,Community NGO 3827,Not Provided,Remote - East,9075,Mixed,20.5937,78.9629
NGO703827,USER_NGO703827,Community NGO 3828,Not Provided,Pune - West,10170,Mixed,18.5204,73.8567
NGO703828,USER_NGO703828,Community NGO 3829,Not Provided,Ahmedabad - South,12150,Mixed,23.0225,72.5714
NGO703829,USER_NGO703829,Community NGO 3830,Not Provided,Mumbai - North,6945,Mixed,19.076,72.8777
NGO703830,USER_NGO703830,Community NGO 3831,Not Provided,Delhi NCR - West,9880,Mixed,28.6139,77.209
NGO703831,USER_NGO703831,Community NGO 3832,Not Provided,Hyderabad - North,14330,Mixed,17.385,78.4867
NGO703833,USER_NGO703833,Community NGO 3834,Not Provided,Jaipur - East,6490,Mixed,26.9124,75.7873
NGO703834,USER_NGO703834,Community NGO 3835,Not Provided,Kolkata - Central,325,Mixed,22.5726,88.3639
NGO703835,USER_NGO703835,Community NGO 3836,Not Provided,Bengaluru - North,8535,Mixed,12.9716,77.5946
NGO703836,USER_NGO703836,Community NGO 3837,Not Provided,Jaipur - Citywide,5110,Mixed,26.9124,75.7873
NGO703837,USER_NGO703837,Community NGO 3838,Not Provided,Mumbai - West,12470,Mixed,19.076,72.8777
NGO703838,USER_NGO703838,Community NGO 3839,Not Provided,Ahmedabad - Central,2970,Mixed,23.0225,72.5714
NGO700383,USER_NGO700383,Community NGO 384,Not Provided,Jaipur - Central,1330,Mixed,26.9124,75.7873
NGO703839,USER_NGO703839,Community NGO 3840,Not Provided,Remote - Citywide,9390,Mixed,20.5937,78.9629
NGO703840,USER_NGO703840,Community NGO 3841,Not Provided,Pune - Citywide,6620,Mixed,18.5204,73.8567
NGO703841,USER_NGO703841,Community NGO 3842,Not Provided,Chennai - South,14575,Mixed,13.0827,80.2707
NGO703842,USER_NGO703842,Community NGO 3843,Not Provided,Kolkata - South,835,Mixed,22.5726,88.3639
NGO703843,USER_NGO703843,Community NGO 3844,Not Provided,Kolkata - West,10285,Mixed,22.5726,88.3639
NGO703844,USER_NGO703844,Community NGO 3845,Not Provided,Remote - Central,1690,Mixed,20.5937,78.9629
NGO703846,USER_NGO703846,Community NGO 3847,Not Provided,Bengaluru - North,3425,Mixed,12.9716,77.5946
NGO703847,USER_NGO703847,Community NGO 3848,Not Provided,Hyderabad - West,3525,Mixed,17.385,78.4867
NGO703848,USER_NGO703848,Community NGO 3849,Not Provided,Delhi NCR - South,10680,Mixed,28.6139,77.209
NGO700384,USER_NGO700384,Community NGO 385,Not Provided,Mumbai - South,11120,Mixed,19.076,72.8777
NGO703849,USER_NGO703849,Community NGO 3850,Not Provided,Pune - South,2325,Mixed,18.5204,73.8567
NGO703850,USER_NGO703850,Community NGO 3851,Not Provided,Jaipur - East,5575,Mixed,26.9124,75.7873
NGO703851,USER_NGO703851,Community NGO 3852,Not Provided,Jaipur - East,1480,Mixed,26.9124,75.7873
NGO703852,USER_NGO703852,Community NGO 3853,Not Provided,Remote - East,11255,Mixed,20.5937,78.9629
NGO703853,USER_NGO703853,Community NGO 3854,Not Provided,Delhi NCR - East,5650,Mixed,28.6139,77.209
NGO703855,USER_NGO703855,Community NGO 3856,Not Provided,Mumbai - North,10710,Mixed,19.076,72.8777
NGO703856,USER_NGO703856,Community NGO 3857,Not Provided,Chennai - South,12780,Mixed,13.0827,80.2707
NGO703858,USER_NGO703858,Community NGO 3859,Not Provided,Bengaluru - West,13440,Mixed,12.9716,77.5946
NGO700385,USER_NGO700385,Community NGO 386,Not Provided,Delhi NCR - South,10835,Mixed,28.6139,77.209
NGO703859,USER_NGO703859,Community NGO 3860,Not Provided,Delhi NCR - South,9870,Mixed,28.6139,77.209
NGO703860,USER_NGO703860,Community NGO 3861,Not Provided,Remote - South,4275,Mixed,20.5937,78.9629
NGO703861,USER_NGO703861,Community NGO 3862,Not Provided,Remote - Citywide,7220,Mixed,20.5937,78.9629
NGO703862,USER_NGO703862,Community NGO 3863,Not Provided,Chennai - Central,5705,Mixed,13.0827,80.2707
NGO703863,USER_NGO703863,Community NGO 3864,Not Provided,Ahmedabad - South,3390,Mixed,23.0225,72.5714
NGO703864,USER_NGO703864,Community NGO 3865,Not Provided,Kolkata - East,7330,Mixed,22.5726,88.3639
NGO703865,USER_NGO703865,Community NGO 3866,Not Provided,Delhi NCR - North,4420,Mixed,28.6139,77.209
NGO703866,USER_NGO703866,Community NGO 3867,Not Provided,Bengaluru - West,505,Mixed,12.9716,77.5946
NGO703868,USER_NGO703868,Community NGO 3869,Not Provided,Delhi NCR - Central,6435,Mixed,28.6139,77.209
NGO700386,USER_NGO700386,Community NGO 387,Not Provided,Mumbai - East,10195,Mixed,19.076,72.8777
